20
7	 1	 0.000000
 7	 2	 0.000000
 8	 1	 0.000000
 8	 2	 0.000000
 9	 1	 0.000000
 9	 2	 0.000000
 10	 1	 0.000000
 10	 2	 0.000000
 11	 1	 0.000000
 11	 2	 0.000000
 12	 1	 0.000000
 12	 2	 0.000000
 13	 1	 0.000000
 13	 2	 0.000000
 14	 1	 0.000000
 14	 2	 0.000000
 15	 1	 0.000000
 15	 2	 0.000000
 16	 1	 0.000000
 16	 2	 0.000000
 
