242
1	 0.000000000	 0.000000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 2	 0.000000000	 0.019000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 3	 0.000000000	 0.038000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 4	 0.000000000	 0.057000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 5	 0.000000000	 0.076000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 6	 0.000000000	 0.095000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 7	 0.000000000	 0.114000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 8	 0.000000000	 0.133000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 9	 0.000000000	 0.152000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 10	 0.000000000	 0.171000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 11	 0.000000000	 0.190000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 12	 0.019000000	 0.000000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 13	 0.019000000	 0.019000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 14	 0.019000000	 0.038000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 15	 0.019000000	 0.057000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 16	 0.019000000	 0.076000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 17	 0.019000000	 0.095000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 18	 0.019000000	 0.114000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 19	 0.019000000	 0.133000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 20	 0.019000000	 0.152000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 21	 0.019000000	 0.171000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 22	 0.019000000	 0.190000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 23	 0.038000000	 0.000000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 24	 0.038000000	 0.019000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
 25	 0.038000000	 0.038000000	 1.000000000	 1	 0	  1.150e+11	  8.500e+03	    0.30	 0.009500000
