LOAD kn,STRAIN1 mm
2.156603,0.118778
2.161455,0.119098
2.163887,0.119059
2.154189,0.119106
2.154666,0.119214
2.16592,0.119266
2.159703,0.119347
2.157497,0.119442
2.15978,0.119525
2.163243,0.11954
2.159488,0.11949
2.160805,0.119714
2.175784,0.119828
2.177536,0.119976
2.187806,0.120187
2.206075,0.120437
2.201819,0.120772
2.194196,0.120902
2.201307,0.121047
2.202463,0.121055
2.19776,0.121146
2.197236,0.121156
2.200061,0.121376
2.195084,0.121187
2.192599,0.121212
2.195692,0.121361
2.200371,0.121425
2.198029,0.121378
2.208173,0.121546
2.214211,0.121683
2.207249,0.121622
2.209526,0.121739
2.217036,0.121766
2.21265,0.121784
2.20421,0.121741
2.213651,0.122047
2.220476,0.122006
2.217126,0.122031
2.227527,0.122226
2.239197,0.122366
2.239543,0.122444
2.245885,0.122635
2.253586,0.123037
2.257925,0.12324
2.256656,0.123327
2.261984,0.123459
2.258104,0.123629
2.247375,0.123537
2.248836,0.123643
2.251631,0.123556
2.247798,0.123561
2.244925,0.123701
2.252579,0.123731
2.254462,0.123897
2.255762,0.123767
2.264434,0.12407
2.270967,0.124149
2.270222,0.124199
2.277386,0.124445
