LOAD kn,STRAIN1 mm
-0.295323,-0.025407
-0.303006,-0.025839
-0.303125,-0.02588
-0.308305,-0.026065
-0.303024,-0.026155
-0.319541,-0.026354
-0.315094,-0.026579
-0.321484,-0.026689
-0.314093,-0.026717
-0.321841,-0.026844
-0.313461,-0.026774
-0.318652,-0.026838
-0.317025,-0.026992
-0.31786,-0.026937
-0.319457,-0.027017
-0.314635,-0.026983
-0.323409,-0.027044
-0.312781,-0.02702
-0.324321,-0.027216
-0.316954,-0.027141
-0.327182,-0.027285
-0.319821,-0.027314
-0.329596,-0.027404
-0.323665,-0.027353
-0.327784,-0.027479
-0.327057,-0.027599
-0.327349,-0.027609
-0.331503,-0.027814
-0.325632,-0.027769
-0.340986,-0.028037
-0.334936,-0.027912
-0.346136,-0.028263
-0.338048,-0.02827
-0.347114,-0.028532
-0.339597,-0.028495
-0.348425,-0.028571
-0.347543,-0.028565
-0.349981,-0.028728
-0.35131,-0.028838
-0.350994,-0.028922
-0.355893,-0.029052
-0.353384,-0.029201
-0.364274,-0.02928
-0.358027,-0.029357
-0.36878,-0.029707
-0.360256,-0.029668
-0.37322,-0.029923
-0.366926,-0.030022
-0.372845,-0.030171
-0.37505,-0.030206
-0.373751,-0.030397
-0.375956,-0.030259
-0.367451,-0.030387
-0.378597,-0.030483
-0.369376,-0.030292
-0.37868,-0.030506
-0.368738,-0.030416
-0.380689,-0.030501
-0.373447,-0.030535
-0.379837,-0.030688
-0.381202,-0.030774
-0.385928,-0.030874
-0.391644,-0.03095
-0.38926,-0.031066
-0.394887,-0.031187
-0.38867,-0.031335
-0.397402,-0.031357
-0.3874,-0.031293
-0.394732,-0.031485
-0.388396,-0.031488
-0.400352,-0.031595
-0.393206,-0.031621
-0.398076,-0.031677
-0.400436,-0.031685
-0.403249,-0.031966
-0.413859,-0.03215
-0.408101,-0.032239
-0.416559,-0.03251
-0.413895,-0.032487
-0.423819,-0.032696
-0.412381,-0.032683
-0.421393,-0.032784
-0.412643,-0.032758
-0.422275,-0.032987
-0.420237,-0.032925
-0.426608,-0.033262
-0.428808,-0.033225
-0.425792,-0.033354
-0.430018,-0.033375
-0.424129,-0.03342
-0.43264,-0.033605
-0.42755,-0.033557
-0.432658,-0.033614
-0.423604,-0.033509
-0.436908,-0.033736
-0.433105,-0.033912
-0.440133,-0.034027
-0.441372,-0.034113
-0.444931,-0.034204
-0.448513,-0.034336
-0.449479,-0.034493
-0.461709,-0.034691
-0.454897,-0.034828
-0.468749,-0.035173
-0.460553,-0.035204
-0.473398,-0.035336
-0.462389,-0.035278
-0.468379,-0.035494
-0.463718,-0.035454
-0.469071,-0.035538
-0.464922,-0.035366
-0.463808,-0.03555
-0.465727,-0.035563
-0.461572,-0.035489
-0.470442,-0.0356
-0.460368,-0.035482
-0.471294,-0.035834
-0.465578,-0.035738
-0.477129,-0.035859
-0.47332,-0.035906
-0.482064,-0.036142
-0.483787,-0.036274
-0.489855,-0.036489
-0.494462,-0.036726
-0.487995,-0.036529
-0.496203,-0.036829
-0.484371,-0.03677
-0.497442,-0.037003
-0.48821,-0.036887
-0.498122,-0.037043
-0.489831,-0.037001
-0.49684,-0.037022
-0.492775,-0.037051
-0.497508,-0.037266
-0.500202,-0.037183
-0.506341,-0.037444
-0.514811,-0.037834
-0.515485,-0.037881
-0.524664,-0.038183
-0.514281,-0.038131
-0.524694,-0.038216
-0.51589,-0.038201
-0.525063,-0.038483
-0.518823,-0.038399
-0.526702,-0.038619
-0.519252,-0.038395
-0.521135,-0.038581
-0.524455,-0.038532
-0.52011,-0.03859
-0.524485,-0.038757
-0.520408,-0.038705
-0.534672,-0.038884
-0.531685,-0.039031
-0.546962,-0.039353
-0.538433,-0.039395
-0.548106,-0.039564
-0.542444,-0.03948
-0.547063,-0.039492
-0.543761,-0.039663
-0.544643,-0.039706
-0.546306,-0.03965
-0.543827,-0.039717
-0.550467,-0.039892
-0.544822,-0.039784
-0.554276,-0.040005
-0.547385,-0.040025
-0.564587,-0.040186
-0.556272,-0.04018
-0.564766,-0.040595
-0.563413,-0.040451
-0.561833,-0.040598
-0.563776,-0.040528
-0.561321,-0.040539
-0.568193,-0.040781
-0.562447,-0.040801
-0.572062,-0.04099
-0.571257,-0.041027
-0.581437,-0.041188
-0.572151,-0.041183
-0.581843,-0.041422
-0.578314,-0.041254
-0.583023,-0.041379
-0.578898,-0.041433
-0.580245,-0.041546
-0.590122,-0.041709
-0.589389,-0.04182
-0.595862,-0.041921
-0.588042,-0.042047
-0.601929,-0.042217
-0.594121,-0.042221
-0.602883,-0.042358
-0.59346,-0.042253
-0.604242,-0.042507
-0.600421,-0.042507
-0.602806,-0.042453
-0.599539,-0.042513
-0.599265,-0.042572
-0.60575,-0.042692
-0.601304,-0.042668
-0.611955,-0.042843
-0.604737,-0.042877
-0.616699,-0.042926
-0.606543,-0.042952
-0.623065,-0.043334
-0.615031,-0.043284
-0.628114,-0.043537
-0.621533,-0.043656
-0.623858,-0.043593
-0.624716,-0.043559
-0.624728,-0.043607
-0.630379,-0.043794
-0.624186,-0.043878
-0.635052,-0.044006
-0.63163,-0.043926
-0.643033,-0.044195
-0.635362,-0.04416
-0.644755,-0.044464
-0.638044,-0.044471
-0.646037,-0.044578
-0.646544,-0.044737
-0.647354,-0.04475
-0.652319,-0.045022
-0.654,-0.044959
-0.661659,-0.045276
-0.652462,-0.045239
-0.663882,-0.045484
-0.65496,-0.045377
-0.671697,-0.045642
-0.663048,-0.045677
-0.67265,-0.045825
-0.664806,-0.045726
-0.674134,-0.045897
-0.677025,-0.045989
-0.677377,-0.046116
-0.681669,-0.046105
-0.676763,-0.046381
-0.687993,-0.046485
-0.678957,-0.046542
-0.68959,-0.046765
-0.680983,-0.046687
-0.692374,-0.046786
-0.685126,-0.046775
-0.69291,-0.046926
-0.692058,-0.04691
-0.697392,-0.047076
-0.699121,-0.047193
-0.693929,-0.047283
-0.702757,-0.047292
-0.698441,-0.047372
-0.708079,-0.047512
-0.700188,-0.0474
-0.710177,-0.047677
-0.701714,-0.047522
-0.711495,-0.047858
-0.708371,-0.047899
-0.719297,-0.048056
-0.717783,-0.048184
-0.724971,-0.048277
-0.733012,-0.048712
-0.726676,-0.048709
-0.732094,-0.048719
-0.724936,-0.04869
-0.735873,-0.049005
-0.726014,-0.048815
-0.732267,-0.049039
-0.724941,-0.048891
-0.735044,-0.04902
-0.730348,-0.049065
-0.736135,-0.049167
-0.740141,-0.049226
-0.737673,-0.04925
-0.744158,-0.04944
-0.740582,-0.049547
-0.749969,-0.049625
-0.7424,-0.049554
-0.753814,-0.049696
-0.744659,-0.049773
-0.756592,-0.049874
-0.75587,-0.049997
-0.761819,-0.050144
-0.761497,-0.050152
-0.767404,-0.050432
-0.772703,-0.050566
-0.770259,-0.050653
-0.77697,-0.050821
-0.768042,-0.050756
-0.773197,-0.050921
-0.766069,-0.050889
-0.77759,-0.051055
-0.770324,-0.050959
-0.782931,-0.051171
-0.779629,-0.051173
-0.788063,-0.051399
-0.793314,-0.051557
-0.790417,-0.051566
-0.794071,-0.051685
-0.784975,-0.051679
-0.791872,-0.05189
-0.785714,-0.051728
-0.795579,-0.051877
-0.790274,-0.051899
-0.801444,-0.052023
-0.7963,-0.052042
-0.806928,-0.052276
-0.806999,-0.052401
-0.807327,-0.052506
-0.814074,-0.052579
-0.810653,-0.052669
-0.822008,-0.052859
-0.816119,-0.053029
-0.823492,-0.053061
-0.816494,-0.053033
-0.819182,-0.0532
-0.816083,-0.053097
-0.822556,-0.053224
-0.816846,-0.053179
-0.81979,-0.053321
-0.817943,-0.053148
-0.818992,-0.053296
-0.82798,-0.05339
-0.822556,-0.053391
-0.834304,-0.053534
-0.823814,-0.053569
-0.833583,-0.053817
-0.827557,-0.053709
-0.841618,-0.053906
-0.837588,-0.053926
-0.847,-0.054152
-0.849056,-0.054203
-0.851035,-0.054384
-0.853807,-0.05437
-0.85302,-0.054658
-0.860298,-0.054639
-0.853324,-0.054743
-0.857562,-0.054782
-0.85175,-0.054778
-0.862062,-0.054987
-0.850797,-0.054769
-0.858533,-0.054969
-0.853366,-0.054989
-0.858593,-0.055006
-0.858086,-0.055086
-0.85842,-0.054976
-0.861341,-0.055152
-0.861865,-0.055242
-0.873822,-0.055353
-0.868696,-0.055439
-0.878322,-0.055596
-0.872725,-0.055569
-0.8838,-0.055817
-0.877905,-0.055767
-0.887698,-0.05599
-0.883925,-0.056087
-0.888836,-0.056226
-0.885624,-0.056142
-0.88793,-0.05627
-0.89516,-0.056464
-0.8874,-0.056387
-0.898045,-0.056684
-0.892246,-0.056571
-0.900704,-0.056676
-0.895768,-0.056634
-0.901979,-0.056961
-0.900465,-0.056996
-0.915134,-0.057172
-0.912589,-0.057213
-0.915104,-0.057488
-0.915128,-0.05752
-0.912976,-0.057502
-0.920326,-0.057581
-0.912744,-0.057713
-0.921506,-0.057816
-0.91241,-0.057703
-0.924331,-0.05795
-0.921172,-0.057839
-0.931972,-0.058209
-0.929809,-0.058133
-0.936532,-0.058298
-0.935066,-0.058322
-0.934005,-0.058245
-0.938874,-0.058499
-0.934875,-0.058472
-0.945449,-0.058632
-0.940281,-0.058721
-0.955611,-0.058959
-0.944155,-0.058965
-0.955629,-0.059127
-0.952268,-0.059283
-0.960672,-0.059304
-0.960934,-0.059368
-0.967848,-0.059631
-0.969923,-0.059633
-0.968069,-0.059804
-0.972998,-0.060042
-0.967795,-0.059898
-0.978631,-0.060157
-0.968599,-0.060063
-0.976026,-0.060338
-0.969559,-0.06015
-0.977534,-0.060222
-0.975049,-0.060298
-0.98148,-0.060371
-0.985873,-0.060452
-0.990224,-0.060854
-0.998378,-0.060991
-1.000273,-0.061214
-1.007551,-0.061324
-1.000118,-0.061389
-1.006788,-0.061497
-1.000738,-0.061601
-1.00826,-0.061588
-0.999367,-0.061451
-1.008534,-0.061649
-0.999504,-0.061557
-1.00137,-0.06164
-1.007336,-0.061694
-1.005012,-0.061836
-1.016235,-0.061885
-1.012403,-0.061929
-1.023841,-0.062163
-1.021439,-0.062175
-1.033878,-0.06238
-1.024842,-0.062449
-1.031584,-0.062523
-1.024652,-0.06237
-1.030129,-0.062578
-1.028872,-0.0626
-1.030028,-0.062632
-1.03367,-0.062761
-1.03423,-0.062777
-1.044047,-0.062913
-1.033026,-0.062965
-1.047027,-0.063007
-1.036966,-0.063149
-1.04779,-0.063221
-1.042575,-0.063118
-1.050645,-0.063329
-1.045269,-0.063356
-1.052552,-0.063521
-1.057023,-0.063557
-1.059246,-0.063829
-1.070493,-0.063955
-1.068372,-0.064047
-1.078957,-0.064341
-1.067775,-0.064327
-1.078737,-0.064542
-1.070547,-0.064511
-1.08031,-0.064687
-1.071543,-0.064508
-1.077515,-0.064654
-1.07227,-0.06456
-1.07609,-0.064565
-1.080889,-0.064759
-1.077312,-0.064858
-1.089954,-0.064987
-1.084369,-0.065119
-1.098299,-0.065276
-1.090902,-0.065309
-1.100868,-0.065503
-1.093996,-0.065445
-1.104045,-0.065722
-1.099938,-0.065592
-1.106644,-0.06567
-1.107812,-0.065849
-1.107842,-0.06593
-1.112336,-0.065997
-1.10873,-0.066106
-1.118785,-0.066214
-1.108509,-0.066288
-1.125282,-0.066425
-1.114756,-0.066414
-1.12558,-0.066636
-1.124173,-0.066628
-1.129156,-0.066792
-1.126486,-0.066795
-1.12673,-0.066924
-1.130384,-0.066958
-1.128012,-0.066981
-1.138306,-0.067248
-1.136512,-0.06735
-1.151162,-0.067403
-1.142418,-0.067484
-1.150578,-0.067708
-1.14547,-0.067678
-1.154321,-0.067822
-1.148504,-0.067841
-1.151407,-0.068017
-1.151431,-0.067912
-1.150256,-0.067927
-1.152843,-0.068062
-1.153451,-0.068104
-1.163203,-0.068201
-1.156491,-0.068248
-1.165593,-0.068412
-1.163703,-0.068473
-1.174015,-0.068706
-1.170808,-0.068715
-1.183826,-0.069067
-1.182437,-0.069096
-1.183552,-0.069285
-1.182884,-0.069347
-1.185596,-0.06945
-1.191783,-0.06958
-1.189494,-0.069653
-1.196849,-0.069824
-1.191306,-0.069677
-1.196903,-0.069789
-1.18838,-0.069838
-1.195419,-0.069882
-1.189494,-0.069875
-1.193172,-0.070045
-1.199299,-0.070012
-1.19921,-0.070064
-1.200724,-0.070276
-1.2007,-0.070276
-1.210058,-0.070422
-1.200563,-0.070346
-1.213163,-0.070444
-1.20405,-0.070483
-1.214373,-0.070713
-1.206517,-0.070598
-1.219302,-0.070765
-1.219445,-0.070723
-1.22239,-0.070973
-1.228362,-0.071018
-1.227981,-0.071261
-1.238894,-0.071349
-1.23536,-0.071386
-1.24616,-0.071708
-1.238233,-0.071829
-1.250428,-0.072106
-1.243234,-0.071929
-1.252949,-0.07207
-1.246458,-0.07207
-1.249498,-0.072245
-1.243806,-0.072275
-1.246357,-0.072283
-1.248634,-0.072332
-1.252043,-0.072437
-1.257569,-0.072532
-1.253682,-0.072556
-1.263189,-0.072716
-1.259929,-0.072612
-1.276213,-0.073032
-1.265162,-0.073029
-1.278967,-0.073229
-1.267064,-0.073144
-1.272988,-0.073259
-1.272148,-0.073302
-1.274186,-0.073308
-1.278979,-0.073437
-1.279485,-0.073518
-1.282448,-0.073692
-1.275015,-0.073602
-1.28696,-0.073828
-1.282501,-0.073812
-1.296192,-0.073905
-1.28569,-0.073845
-1.294923,-0.074042
-1.291066,-0.074043
-1.296329,-0.074248
-1.29407,-0.074305
-1.295871,-0.074298
-1.298827,-0.074234
-1.29059,-0.074294
-1.299936,-0.074377
-1.294857,-0.07447
-1.306129,-0.074602
-1.304257,-0.074683
-1.317453,-0.074971
-1.31399,-0.074888
-1.323563,-0.075208
-1.320082,-0.075173
-1.325518,-0.075384
-1.326656,-0.075508
-1.329237,-0.075511
-1.328367,-0.07575
-1.32274,-0.075704
-1.332271,-0.075751
-1.325047,-0.075705
-1.331335,-0.075872
-1.325673,-0.075761
-1.333606,-0.076032
-1.329428,-0.075923
-1.339847,-0.076136
-1.336676,-0.076006
-1.339269,-0.07616
-1.343447,-0.076265
-1.339287,-0.076291
-1.350415,-0.07638
-1.34241,-0.076459
-1.35563,-0.07662
-1.345646,-0.076622
-1.36022,-0.076961
-1.355213,-0.076896
-1.366812,-0.077025
-1.365477,-0.077139
-1.369125,-0.077243
-1.36767,-0.077224
-1.366526,-0.077317
-1.368511,-0.077497
-1.364392,-0.077428
-1.376569,-0.077568
-1.370871,-0.077583
-1.37794,-0.077707
-1.368773,-0.077745
-1.381373,-0.07779
-1.373976,-0.077831
-1.377326,-0.077978
-1.376331,-0.077883
-1.378173,-0.077965
-1.382273,-0.078078
-1.384223,-0.078179
-1.397473,-0.078408
-1.396888,-0.078391
-1.407522,-0.078725
-1.40186,-0.078736
-1.412874,-0.078924
-1.401627,-0.07886
-1.409227,-0.07913
-1.402944,-0.079005
-1.41145,-0.07915
-1.40779,-0.079256
-1.408088,-0.079345
-1.41353,-0.079306
-1.413161,-0.079298
-1.418817,-0.079427
-1.414752,-0.079497
-1.428866,-0.079689
-1.41865,-0.079796
-1.430488,-0.079958
-1.431364,-0.079856
-1.440167,-0.080234
-1.436824,-0.080271
-1.445001,-0.080356
-1.443887,-0.080461
-1.44304,-0.080487
-1.447695,-0.080626
-1.441967,-0.080636
-1.451743,-0.080803
-1.445746,-0.080775
-1.457942,-0.081001
-1.45036,-0.080966
-1.463807,-0.081148
-1.456243,-0.081153
-1.468551,-0.081256
-1.462364,-0.081458
-1.467514,-0.081509
-1.46907,-0.08161
-1.47298,-0.081625
-1.476437,-0.081852
-1.472485,-0.081892
-1.485175,-0.082113
-1.480943,-0.082173
-1.494062,-0.082337
-1.487094,-0.082272
-1.501614,-0.082699
-1.494557,-0.08251
-1.498157,-0.082759
-1.489931,-0.082739
-1.492596,-0.082785
-1.497471,-0.082762
-1.491511,-0.082937
-1.502413,-0.0829
-1.495999,-0.08313
-1.509255,-0.083246
-1.502109,-0.083208
-1.512587,-0.083342
-1.509219,-0.083358
-1.518726,-0.083673
-1.519483,-0.083662
-1.527828,-0.083993
-1.528847,-0.083982
-1.532435,-0.0841
-1.538646,-0.084365
-1.53566,-0.084445
-1.544106,-0.084567
-1.530439,-0.084553
-1.542854,-0.084689
-1.526976,-0.084524
-1.540643,-0.084706
-1.530594,-0.084611
-1.538032,-0.084751
-1.532847,-0.084724
-1.540631,-0.084887
-1.543945,-0.084956
-1.54869,-0.085053
-1.557225,-0.085199
-1.556337,-0.085227
-1.565391,-0.085427
-1.559079,-0.085429
-1.566756,-0.085618
-1.557535,-0.085709
-1.568854,-0.085795
-1.562446,-0.085902
-1.571608,-0.086032
-1.569325,-0.08589
-1.573956,-0.086092
-1.569849,-0.086037
-1.569766,-0.086055
-1.575559,-0.086241
-1.571214,-0.086137
-1.580733,-0.086163
-1.577914,-0.086391
-1.59111,-0.086568
-1.590741,-0.08675
-1.595533,-0.086861
-1.588631,-0.086737
-1.593029,-0.08686
-1.585543,-0.086845
-1.584905,-0.086927
-1.589334,-0.086881
-1.589102,-0.086979
-1.600629,-0.08726
-1.600116,-0.087219
-1.616389,-0.087521
-1.612735,-0.087548
-1.625639,-0.087781
-1.616955,-0.087979
-1.62245,-0.088054
-1.613885,-0.087996
-1.622868,-0.088056
-1.620173,-0.08812
-1.624328,-0.088098
-1.626021,-0.088373
-1.62273,-0.088374
-1.637697,-0.088509
-1.627535,-0.08858
-1.640356,-0.088666
-1.63306,-0.088733
-1.643437,-0.088855
-1.631176,-0.088796
-1.642615,-0.089005
-1.63691,-0.089013
-1.641262,-0.089098
-1.641738,-0.089075
-1.642609,-0.089211
-1.653153,-0.089394
-1.65543,-0.089358
-1.670009,-0.089743
-1.664793,-0.089791
-1.669979,-0.089903
-1.660919,-0.089963
-1.672322,-0.090109
-1.668042,-0.090072
-1.669061,-0.090312
-1.671374,-0.090208
-1.672447,-0.090328
-1.677424,-0.090422
-1.680756,-0.090593
-1.686293,-0.090703
-1.679736,-0.090752
-1.687467,-0.090744
-1.679581,-0.09078
-1.688421,-0.090944
-1.676732,-0.090906
-1.682383,-0.090996
-1.67557,-0.090843
-1.685202,-0.090956
-1.683134,-0.090919
-1.689082,-0.091178
-1.700377,-0.091235
-1.698357,-0.091359
-1.711118,-0.091571
-1.705676,-0.091643
-1.713353,-0.091791
-1.705056,-0.091738
-1.718014,-0.092019
-1.709044,-0.091895
-1.714927,-0.09208
-1.714748,-0.092087
-1.718938,-0.092157
-1.718652,-0.092161
-1.715761,-0.092267
-1.716715,-0.092346
-1.716864,-0.092275
-1.727206,-0.092479
-1.721108,-0.09249
-1.733768,-0.092704
-1.722258,-0.092643
-1.73797,-0.092784
-1.731122,-0.092827
-1.741451,-0.092974
-1.738143,-0.093021
-1.743037,-0.093217
-1.743668,-0.09339
-1.74886,-0.093378
-1.757807,-0.093525
-1.757097,-0.093709
-1.768428,-0.093858
-1.761496,-0.093936
-1.770997,-0.094151
-1.759785,-0.094139
-1.764923,-0.094306
-1.754457,-0.094077
-1.758116,-0.094227
-1.752913,-0.094163
-1.754314,-0.094198
-1.755136,-0.094305
-1.751983,-0.094179
-1.761878,-0.094418
-1.757455,-0.094355
-1.77027,-0.0945
-1.770931,-0.094471
-1.788247,-0.094828
-1.788658,-0.094879
-1.800364,-0.095318
-1.796442,-0.09528
-1.802361,-0.09548
-1.796991,-0.095405
-1.795602,-0.095488
-1.793265,-0.095558
-1.790076,-0.095602
-1.798052,-0.095647
-1.795089,-0.095778
-1.807868,-0.095944
-1.802158,-0.095872
-1.813322,-0.096152
-1.805365,-0.096137
-1.816726,-0.096213
-1.812476,-0.096258
-1.818663,-0.096379
-1.81849,-0.096392
-1.823163,-0.096495
-1.823664,-0.096722
-1.819617,-0.09657
-1.823992,-0.096724
-1.824695,-0.096685
-1.837111,-0.097069
-1.832438,-0.096945
-1.847595,-0.097245
-1.843625,-0.09726
-1.847237,-0.097552
-1.843011,-0.097357
-1.840454,-0.097458
-1.840198,-0.097549
-1.837718,-0.097545
-1.842493,-0.097584
-1.839185,-0.097572
-1.849431,-0.097764
-1.841217,-0.097788
-1.854551,-0.097954
-1.846713,-0.09792
-1.860797,-0.098053
-1.860702,-0.098156
-1.869035,-0.098347
-1.871848,-0.098449
-1.878601,-0.098588
-1.881647,-0.098674
-1.882023,-0.098865
-1.884931,-0.098967
-1.874083,-0.099122
-1.885873,-0.099096
-1.876128,-0.099101
-1.889855,-0.099213
-1.880145,-0.099238
-1.889855,-0.099363
-1.883519,-0.099351
-1.892382,-0.099467
-1.889348,-0.099372
-1.889783,-0.099648
-1.898259,-0.099578
-1.898772,-0.099885
-1.914853,-0.099996
-1.903731,-0.099933
-1.91164,-0.100182
-1.904118,-0.100097
-1.916414,-0.100243
-1.910549,-0.100343
-1.92135,-0.100473
-1.917082,-0.100472
-1.925081,-0.100687
-1.92368,-0.100766
-1.929951,-0.100889
-1.933151,-0.100901
-1.938713,-0.10114
-1.944119,-0.101354
-1.939112,-0.101489
-1.954526,-0.101607
-1.944274,-0.101708
-1.950902,-0.101742
-1.94031,-0.10164
-1.947582,-0.101974
-1.946139,-0.101716
-1.9463,-0.101924
-1.945752,-0.102052
-1.94698,-0.102069
-1.949495,-0.101951
-1.944506,-0.102098
-1.953977,-0.102189
-1.947784,-0.102108
-1.9593,-0.102403
-1.957619,-0.102325
-1.974767,-0.10265
-1.972878,-0.102696
-1.984543,-0.103051
-1.97919,-0.103024
-1.984042,-0.103138
-1.97742,-0.103048
-1.976544,-0.103327
-1.975602,-0.103315
-1.973087,-0.103216
-1.977021,-0.103253
-1.973343,-0.103303
-1.984936,-0.103461
-1.975042,-0.103266
-1.985669,-0.103476
-1.979762,-0.103488
-1.991427,-0.103839
-1.988679,-0.103757
-2.003419,-0.103953
-2.006131,-0.103972
-2.00901,-0.104215
-2.011746,-0.104171
-2.012795,-0.104409
-2.017748,-0.104559
-2.015376,-0.104655
-2.020782,-0.104696
-2.010226,-0.104734
-2.017736,-0.10481
-2.007574,-0.104726
-2.020282,-0.104988
-2.011168,-0.104843
-2.024263,-0.104997
-2.020741,-0.104997
-2.030247,-0.105276
-2.037561,-0.105329
-2.040339,-0.105513
-2.048475,-0.105586
