LOAD kn,STRAIN1 mm
-0.48486,-0.076084
-0.483465,-0.076127
-0.481004,-0.076181
-0.491893,-0.076467
-0.491983,-0.076521
-0.490761,-0.076605
-0.497514,-0.07672
-0.49988,-0.076731
-0.495082,-0.076865
-0.494915,-0.076909
-0.501424,-0.077137
-0.50137,-0.077066
-0.497335,-0.077083
-0.506473,-0.077286
-0.506508,-0.077347
-0.506353,-0.077459
-0.509131,-0.077584
-0.514793,-0.077749
-0.511003,-0.07784
-0.510401,-0.077741
-0.519609,-0.077947
-0.517839,-0.077978
-0.515544,-0.078111
-0.524062,-0.078399
-0.528699,-0.078466
-0.52461,-0.078503
-0.523919,-0.07852
-0.530773,-0.078733
-0.529498,-0.078649
-0.525302,-0.078759
-0.534207,-0.07898
-0.53525,-0.078923
-0.530571,-0.078821
-0.532848,-0.079033
-0.53851,-0.079097
-0.535488,-0.079036
-0.531703,-0.079091
-0.539577,-0.079167
-0.539285,-0.079297
-0.537872,-0.079236
-0.547796,-0.079584
-0.555569,-0.079789
-0.552213,-0.079859
-0.55781,-0.080134
-0.568229,-0.080507
-0.563854,-0.080465
-0.55843,-0.080396
-0.565821,-0.080603
-0.562418,-0.08063
-0.556535,-0.080523
-0.561804,-0.080713
-0.566995,-0.080782
-0.560522,-0.080759
-0.564367,-0.080716
-0.56951,-0.080912
-0.568163,-0.080986
-0.565934,-0.080938
-0.57435,-0.081084
-0.573111,-0.081102
-0.569886,-0.081044
-0.57162,-0.081142
-0.580657,-0.081194
-0.576019,-0.081245
-0.573939,-0.08124
-0.586534,-0.081543
-0.585955,-0.081538
-0.584292,-0.081669
-0.599277,-0.082121
-0.60395,-0.082554
-0.599396,-0.082635
-0.605762,-0.082688
-0.607097,-0.082811
-0.603002,-0.082613
-0.600004,-0.082718
-0.60724,-0.082769
-0.606781,-0.082795
-0.601536,-0.082789
-0.608647,-0.082981
-0.618404,-0.083111
-0.608552,-0.083057
-0.614089,-0.083116
-0.617999,-0.083175
-0.612897,-0.083145
-0.608069,-0.083172
-0.613743,-0.083389
-0.618303,-0.083326
-0.61298,-0.083358
-0.617701,-0.083435
-0.624305,-0.083559
-0.619811,-0.083653
-0.621063,-0.083632
-0.633121,-0.083978
-0.634617,-0.084097
-0.636083,-0.084106
-0.644517,-0.084636
-0.649011,-0.084732
-0.646287,-0.08476
-0.647789,-0.084926
-0.653315,-0.085049
-0.645673,-0.084923
-0.640202,-0.084964
-0.651467,-0.084919
-0.648922,-0.085029
-0.644916,-0.084989
-0.649291,-0.085157
-0.654584,-0.085185
-0.651991,-0.085244
-0.652003,-0.085212
-0.664705,-0.085319
-0.664622,-0.085546
-0.66219,-0.085735
-0.672412,-0.085969
-0.676662,-0.086117
-0.676197,-0.086152
-0.677991,-0.086545
-0.686753,-0.086499
-0.682163,-0.086638
-0.677824,-0.086602
-0.687248,-0.086649
-0.685215,-0.086729
-0.679803,-0.086779
-0.688261,-0.086999
-0.694442,-0.087119
-0.688767,-0.087076
-0.690281,-0.087113
-0.700468,-0.087362
-0.696969,-0.087384
-0.696945,-0.087434
-0.704223,-0.087612
-0.706297,-0.08761
-0.698102,-0.087707
-0.703931,-0.087777
-0.711,-0.087932
-0.70675,-0.087951
-0.706869,-0.087937
-0.718147,-0.088225
-0.715601,-0.088182
-0.712085,-0.088253
-0.716472,-0.088363
-0.721788,-0.088383
-0.715286,-0.08845
-0.719607,-0.088592
-0.727403,-0.088599
-0.722271,-0.088619
-0.721478,-0.088645
-0.728261,-0.088916
-0.730973,-0.088839
-0.725549,-0.088926
-0.733125,-0.089131
-0.739896,-0.089318
-0.733459,-0.089219
-0.735933,-0.089396
-0.743967,-0.089452
-0.742519,-0.089634
-0.73843,-0.089635
